date,home_team,away_team,home_win_rate,away_win_rate,home_goals_avg,away_goals_avg,home_conceded_avg,away_conceded_avg,h2h_home_wins,matches_played_diff,label
2018-06-28,Japan,Poland,0.3,0.2,1.1,0.6,1.5,2.3,0.5,-14,0
2018-06-28,Senegal,Colombia,0.42857142857142855,0.6,1.5714285714285714,1.7,1.2857142857142858,0.9,0.5,-13,0
2018-06-30,France,Argentina,0.5,0.6,1.4,1.1,0.8,0.9,1.0,-18,1
2018-06-30,Uruguay,Portugal,0.5,0.3,1.4,1.6,1.3,1.2,0.5,25,1
2018-07-02,Belgium,Japan,0.8,0.3,1.8,1.0,0.9,1.2,0.0,24,1
2018-07-02,Brazil,Mexico,0.5,0.5,1.6,1.1,1.5,1.1,0.75,51,1
2018-07-03,Sweden,Switzerland,0.4,0.4,1.2,1.3,1.0,1.2,0.5,13,1
2018-07-06,Brazil,Belgium,0.5,0.8,1.5,1.8,1.4,0.9,1.0,63,0
2018-07-06,Uruguay,France,0.6,0.6,1.5,1.8,1.3,0.9,0.0,-8,0
2018-07-07,Sweden,England,0.4,0.3,1.1,1.3,0.9,1.2,0.0,-16,0
2018-07-10,France,Belgium,0.7,0.9,1.9,2.0,0.7,0.8,1.0,18,1
2018-07-11,Croatia,England,0.4,0.4,1.8,1.5,1.2,1.2,0.5,-46,1
2018-07-14,Belgium,England,0.8,0.3,1.8,1.5,0.8,1.4,0.3333333333333333,-21,1
2018-07-15,France,Croatia,0.7,0.5,1.7,2.0,0.7,1.3,1.0,43,1
2022-11-21,England,Iran,0.3,0.1,1.4,0.5,1.2,1.4,0.5,54,1
2022-11-21,Senegal,Netherlands,0.375,0.7,1.375,2.0,1.25,0.8,0.5,-42,0
2022-11-22,Argentina,Saudi Arabia,0.5,0.1,1.2,0.6,1.2,2.8,0.5,65,0
2022-11-22,France,Australia,0.7,0.1,1.6,0.8,0.7,2.1,1.0,50,1
2022-11-23,Belgium,Canada,0.8,0.0,1.9,0.0,0.8,1.6666666666666667,0.5,45,1
2022-11-23,Germany,Japan,0.7,0.2,2.0,1.1,0.8,1.5,0.5,88,0
2022-11-23,Spain,Costa Rica,0.5,0.2,1.4,0.8,1.3,1.2,0.5,45,1
2022-11-24,Brazil,Serbia,0.5,0.2,1.6,0.7,1.6,1.9,0.0,96,1
2022-11-24,Portugal,Ghana,0.3,0.3,1.7,1.1,1.4,1.4,1.0,18,1
2022-11-24,Switzerland,Cameroon,0.3,0.1,1.2,0.6,1.3,1.8,0.5,14,1
2022-11-25,Wales,Iran,0.16666666666666666,0.1,0.8333333333333334,0.7,0.8333333333333334,1.8,0.5,-10,0
2022-11-26,Argentina,Mexico,0.4,0.4,1.2,0.9,1.4,1.2,1.0,24,1
2022-11-26,France,Denmark,0.8,0.3,2.0,0.8,0.8,1.1,0.6666666666666666,46,1
2022-11-26,Poland,Saudi Arabia,0.3,0.2,0.7,0.6,1.6,2.7,0.5,18,1
2022-11-26,Tunisia,Australia,0.1,0.1,0.9,0.9,1.9,2.4,0.5,-1,0
2022-11-27,Belgium,Morocco,0.8,0.1,1.9,0.9,0.8,1.4,1.0,32,0
2022-11-27,Croatia,Canada,0.5,0.0,1.9,0.0,1.2,1.5,0.5,20,1
2022-11-27,Japan,Costa Rica,0.3,0.2,1.3,0.8,1.5,1.6,0.5,3,0
2022-11-28,Brazil,Switzerland,0.5,0.4,1.4,1.3,1.5,1.2,0.0,72,1
2022-11-28,Portugal,Uruguay,0.3,0.6,1.3,1.1,1.6,0.9,1.0,-26,1
2022-11-28,South Korea,Ghana,0.1,0.2,1.0,1.1,1.7,1.6,0.5,22,0
2022-11-29,Ecuador,Senegal,0.5,0.4,1.2,1.4,0.8,1.3,0.5,2,0
2022-11-29,Iran,United States,0.2,0.2,0.8,1.1,1.5,1.2,0.0,-18,0
2022-11-29,Wales,England,0.14285714285714285,0.4,0.7142857142857143,1.8,1.0,1.0,0.5,-64,0
2022-11-30,Australia,Denmark,0.2,0.2,1.0,0.7,2.0,1.3,0.0,-4,1
2022-11-30,Poland,Argentina,0.4,0.4,0.9,1.1,1.4,1.2,1.0,-47,0
2022-11-30,Saudi Arabia,Mexico,0.2,0.4,0.6,0.8,2.1,1.1,0.5,-41,0
2022-11-30,Tunisia,France,0.1,0.8,0.9,2.0,1.8,0.9,0.5,-51,1
2022-12-01,Canada,Morocco,0.0,0.2,0.2,1.1,2.0,1.3,0.5,-13,0
2022-12-01,Costa Rica,Germany,0.3,0.6,0.8,1.6,1.4,0.9,1.0,-91,0
2022-12-01,Japan,Spain,0.2,0.4,1.0,2.0,1.5,1.4,0.5,-42,1
2022-12-02,Cameroon,Brazil,0.1,0.6,0.7,1.4,2.0,1.4,1.0,-86,1
2022-12-02,Ghana,Uruguay,0.3,0.6,1.4,1.0,1.5,0.8,0.0,-44,0
2022-12-02,Serbia,Switzerland,0.2,0.4,0.9,1.3,2.1,1.3,0.0,-24,0
2022-12-02,South Korea,Portugal,0.1,0.4,1.1,1.5,1.6,1.6,1.0,4,1
2022-12-03,Argentina,Australia,0.4,0.3,1.2,1.0,1.2,1.9,0.5,65,1
2022-12-03,Netherlands,United States,0.7,0.3,2.0,1.1,0.5,1.1,0.5,17,1
2022-12-04,England,Senegal,0.5,0.4,2.1,1.5,1.0,1.4,0.5,61,1
2022-12-04,France,Poland,0.8,0.4,2.0,0.9,0.9,1.2,1.0,32,1
2022-12-05,Brazil,South Korea,0.5,0.2,1.2,1.1,1.4,1.5,0.5,75,1
2022-12-06,Portugal,Switzerland,0.4,0.4,1.6,1.4,1.7,1.4,0.5,-7,1
2022-12-10,England,France,0.5,0.8,2.2,2.1,0.9,0.9,1.0,3,0
2022-12-10,Morocco,Portugal,0.3,0.5,1.1,2.2,1.0,1.4,0.5,-14,1
2022-12-13,Argentina,Croatia,0.4,0.3,1.5,1.5,1.5,1.2,0.5,58,1
2022-12-14,France,Morocco,0.8,0.4,2.2,1.0,1.0,0.8,0.5,50,1
2022-12-17,Croatia,Morocco,0.2,0.4,1.3,1.0,1.4,0.7,0.0,7,1
2026-06-11,Mexico,South Africa,0.4,0.2222222222222222,0.9,1.2222222222222223,1.2,1.7777777777777777,0.0,51,1
2026-06-13,United States,Paraguay,0.3,0.3,1.0,0.8,1.2,0.6,0.0,10,1
2026-06-14,Australia,Turkey,0.2,0.5,0.9,2.0,2.0,1.7,0.5,10,1
2026-06-14,Haiti,Scotland,0.0,0.1,0.6666666666666666,0.7,4.666666666666667,1.4,0.5,-20,0
2026-06-14,Ivory Coast,Ecuador,0.3333333333333333,0.4,1.4444444444444444,1.2,1.5555555555555556,1.0,0.5,-4,1
2026-06-15,Sweden,Tunisia,0.4,0.2,1.0,0.9,1.0,1.7,0.5,33,1
2026-06-16,France,Senegal,0.8,0.4,2.3,1.4,1.0,1.6,0.0,61,1
2026-06-16,Iraq,Norway,0.0,0.25,0.3333333333333333,0.875,1.3333333333333333,1.0,0.5,-5,0
2026-06-17,Argentina,Algeria,0.5,0.1,2.0,0.8,1.6,1.4,0.5,75,1
